k,EventType,EventID,rMATS,SUPPA2,ESGq
13,SE,chrX:21628755-21628843-21629793-21629973,nan,-0.1565824885,-0.07439292733410374
13,SE,chr3L:6196712-6197036-6197113-6197382,-0.028,nan,nan
13,SE,chr4:1255999-1261951-1262094-1264655,-0.155,nan,nan
13,SE,chrX:5634426-5635355-5635467-5641892,-0.154,nan,nan
13,SE,chrX:6577113-6577288-6577389-6577943,-0.097,nan,-0.044273504273504294
13,SE,chr3R:4427001-4428549-4428624-4428974,-0.308,nan,-0.3515803241542923
13,SE,chr2R:6926299-6926669-6926822-6930248,0.048,nan,nan
13,SE,chr2R:14176692-14177174-14177478-14177839,nan,0.5188317261,-0.011798606856805782
13,SE,chrX:6577113-6577943-6584023-6585692,-0.413,nan,-0.4427589151873267
13,SE,chrX:17603836-17603973-17603980-17604070,-0.135,nan,-0.1525600321829209
13,SE,chr3R:10003252-10004409-10004443-10004655,0.338,nan,nan
13,SE,chr3R:9437119-9440680-9441666-9445043,0.434,nan,nan
13,SE,chrX:8880401-8891561-8891624-8898183,-0.329,nan,-0.3111735229760855
13,SE,chrX:12573410-12573724-12573815-12581571,nan,0.3586610723,-0.04246029396390405
13,SE,chrX:20230597-20232116-20232165-20233422,-0.113,nan,0.05555555555555547
13,SE,chr2L:18617725-18631742-18631775-18649597,0.082,nan,0.05461909258936837
13,SE,chrX:18091391-18091554-18091655-18091951,-0.021,nan,-0.1733717647033678
13,SE,chr3R:13696347-13696441-13696769-13696826,-0.252,-0.1656103924,-0.3032534475833444
13,SE,chr2L:20874433-20875637-20875725-20876586,-0.062,nan,nan
13,SE,chr2R:20587745-20589616-20589668-20595556,-0.176,-0.0995161741,-0.13747716222201103
13,SE,chr2R:22110361-22110545-22110939-22111327,-0.027,nan,nan
13,SE,chr2R:15140096-15140470-15140678-15141836,-0.563,nan,nan
13,SE,chr2R:5993378-5997763-6001424-6009062,0.089,nan,nan
13,SE,chr2L:21125440-21126158-21126375-21127849,-0.089,nan,-0.12801767285444834
13,SE,chr2L:21062609-21069354-21069608-21071302,-0.092,nan,nan
13,SE,chr2R:12951350-12951845-12951879-12952172,0.104,0.0906072629,0.06662611489807485
13,SE,chr3R:14120473-14120610-14120623-14120694,-0.146,-0.138818379,-0.10963698510544881
13,SE,chr3L:7529187-7532671-7532829-7533354,-0.185,nan,-0.2668539884299855
13,SE,chr2R:12576994-12577453-12577654-12579128,0.063,nan,0.024222881541622998
13,SE,chr2R:24991273-24991564-24991699-24991809,-0.015,nan,-0.021016015358299948
13,SE,chr2R:1265294-1265342-1266053-1266191,0.088,nan,nan
13,SE,chr3R:13643210-13644358-13644571-13645752,-0.11,nan,-0.2120596055864871
13,SE,chr3R:21008737-21010585-21010616-21011266,0.366,nan,nan
13,SE,chr2L:19717455-19719708-19720000-19725894,0.43,nan,nan
13,SE,chr2R:23413134-23413532-23413794-23414496,-0.115,-0.1404721039,-0.11500569505891761
13,SE,chr2R:2553878-2564443-2564670-2565118,-0.314,nan,-0.421521483163316
13,SE,chrX:18106932-18111937-18112039-18113257,-0.052,nan,nan
13,SE,chr2L:16783912-16784250-16784330-16784665,0.608,nan,nan
13,SE,chr2L:12477167-12516483-12517186-12536274,-0.073,nan,-0.008628736028239825
13,SE,chr2R:9124146-9124743-9126067-9127418,0.047,nan,nan
13,SE,chrX:2167168-2168068-2168234-2170788,0.076,nan,0.08832790018951076
13,SE,chr2L:13274377-13275587-13275839-13276246,0.122,nan,nan
13,SE,chr3R:13431354-13431414-13431535-13431668,0.125,0.2433386642,0.17080865956043256
13,SE,chr3L:16964979-16966067-16966359-16967381,0.254,0.278452451,0.23158923251476388
13,SE,chrX:4353614-4353943-4354024-4354470,0.702,nan,nan
13,SE,chr3R:4702412-4705722-4705781-4707025,-0.125,nan,-0.20741753315314093
13,SE,chr4:243749-244417-244835-245179,-0.172,-0.1244298724,-0.1465604089546837
13,SE,chr2R:13415616-13416574-13416607-13418986,-0.088,nan,nan
13,SE,chr2R:21363788-21366662-21366966-21378504,0.127,nan,nan
13,SE,chr3L:16113366-16113895-16114142-16114311,-0.099,0.2906376041,-0.12481728023449468
13,SE,chr3L:444377-444489-444520-444600,-0.029,nan,-0.05016525954429976
13,SE,chr2L:22927766-22938773-22938843-22939353,-0.139,nan,nan
13,SE,chr2R:21205542-21206876-21207513-21208469,0.246,0.3347076827,0.27322294350267445
13,SE,chr2R:8954852-8955712-8955859-8959106,0.216,nan,nan
13,SE,chrX:18106932-18109469-18109571-18110503,-0.194,nan,nan
13,SE,chrX:21376667-21379587-21379710-21379972,0.244,nan,nan
13,SE,chr3L:15601296-15601634-15602516-15606658,0.131,nan,0.08964936990143091
13,SE,chr3L:1525393-1525641-1525701-1527189,0.256,nan,nan
13,SE,chr2L:16492052-16497010-16497152-16505495,-0.223,nan,-0.2573476060052217
13,SE,chr4:803328-823500-823619-827858,0.135,nan,nan
13,SE,chr3L:6551950-6562321-6562419-6590603,-0.02,nan,nan
13,SE,chr3L:27279540-27331993-27332109-27350219,-0.322,nan,nan
13,SE,chr2L:8000237-8000303-8000434-8003283,-0.142,nan,nan
13,SE,chr3R:6654665-6654985-6655082-6655208,-0.109,nan,-0.11928056929804165
13,SE,chr2L:8193230-8194044-8194060-8195020,-0.282,-0.285691495,-0.3228359687445003
13,SE,chr3R:4445416-4446165-4446247-4446424,0.065,nan,0.08705527155210063
13,SE,chr2L:1937584-1937865-1937911-1938507,-0.248,nan,-0.20629365003190742
13,SE,chr3L:7535645-7536003-7536436-7536975,-0.586,-0.5336245218,-0.5895038645220696
13,SE,chr3R:10294319-10295320-10296062-10296733,0.146,nan,0.09439047981961576
13,SE,chr3R:16297346-16298469-16298551-16300568,0.75,nan,nan
13,SE,chr3L:20771865-20772604-20772964-20773793,-0.587,-0.2169939971,-0.5323185505998362
13,SE,chrX:731187-731642-731778-737168,-0.315,nan,nan
13,SE,chr2R:13539350-13542160-13542564-13546514,-0.462,nan,nan
13,SE,chr3R:29879811-29896697-29897230-29897299,-0.04,nan,nan
13,SE,chr3R:26962452-26962539-26963081-26963157,-0.176,-0.1732116422,-0.25692050650524173
13,SE,chr2R:11678455-11678797-11678894-11679269,-0.179,nan,-0.12371648600592347
13,SE,chr3R:6391989-6393731-6393912-6405741,-0.51,nan,nan
13,SE,chrX:2026910-2027183-2027190-2027283,nan,-0.1423664796,-0.0037358704123138034
13,SE,chr2R:17520929-17521705-17521901-17524083,0.177,nan,0.21554019457245266
13,SE,chr2R:11228677-11229003-11229034-11229410,-0.065,nan,-0.06053829225776006
13,SE,chr4:1220689-1221261-1221283-1221490,0.134,nan,0.2546135178440776
13,SE,chr2R:14234343-14234442-14234560-14234692,-0.144,nan,-0.1530514929053523
13,SE,chrX:10223456-10224313-10224506-10224918,0.139,nan,0.1517857142857143
13,SE,chr3L:4096068-4096903-4096979-4097506,0.027,nan,nan
13,SE,chr2R:23754338-23755494-23757167-23757414,-0.443,nan,nan
13,SE,chr3R:15936341-15944948-15944997-15951601,0.437,nan,0.48035307414411027
13,SE,chr2R:7640618-7640831-7646427-7648296,-0.057,nan,-0.05997626317669505
13,SE,chrX:11398823-11399741-11399817-11405273,0.178,nan,0.23671497584541068
13,SE,chr2L:17394493-17398596-17398717-17398853,-0.096,nan,nan
13,SE,chr3L:6562419-6562566-6562840-6590606,-0.679,nan,nan
13,SE,chr3L:8312751-8313010-8313152-8313956,0.258,0.3480110798,0.335264673633216
13,SE,chr3L:2579521-2585604-2585739-2586402,-0.028,nan,nan
13,SE,chr3R:17108840-17109707-17109723-17110213,nan,-0.2390787901,-0.3373337848965389
13,SE,chrX:13123688-13123773-13123844-13126067,0.06,nan,nan
13,SE,chr2R:19237064-19237327-19237442-19238151,-0.063,nan,-0.11582749190577882
13,SE,chr2L:8226607-8226928-8227151-8227669,-0.079,nan,-0.12038046654976348
13,SE,chr3R:13696347-13696443-13696769-13696826,-0.21,nan,-0.25889971621005203
13,SE,chr2L:8036577-8036842-8036894-8037089,-0.02,nan,-0.047704012377655126
13,SE,chr3L:7818224-7819987-7820030-7867240,-0.497,nan,-0.5158730158730158
13,SE,chr3R:22601667-22602195-22602436-22602844,-0.11,nan,-0.12145581735679864
13,SE,chr2L:3884519-3886983-3887800-3893261,0.372,nan,0.37177242623466883
13,SE,chr3L:12851723-12852231-12852278-12852426,-0.111,nan,nan
13,SE,chrX:12631814-12633912-12633958-12635731,nan,-0.2174121213,-0.27239499788519395
13,SE,chr3R:11203786-11204564-11204832-11206905,0.296,nan,nan
13,SE,chr2R:20429777-20431842-20431864-20459487,0.086,nan,0.142148904599808
13,SE,chr2R:19944419-19944480-19944632-19944691,0.0,nan,nan
13,SE,chrX:11698598-11699322-11699407-11700620,0.084,nan,nan
13,SE,chr2L:21129083-21131230-21131464-21132033,0.366,0.2310824957,0.3771270419756181
13,SE,chr2R:16085621-16086044-16086294-16086930,-0.454,-0.5874359535,-0.4654230794207416
13,SE,chr3L:9400954-9401039-9401368-9402279,0.398,0.4727637353,0.32698425178306023
13,SE,chrX:4134904-4135410-4135498-4136568,-0.033,nan,-0.060149409472289014
13,SE,chr3L:326540-326703-326725-326866,-0.155,nan,-0.15041995560112137
13,SE,chr2R:5121653-5121772-5121841-5121982,-0.064,nan,-0.10483571284164317
13,SE,chr3L:8357936-8358015-8358073-8358555,-0.114,nan,nan
13,SE,chr2L:9789616-9789674-9789740-9789790,0.071,nan,0.0739754961257586
13,SE,chrX:10057666-10059690-10059841-10060447,-0.715,nan,nan
13,SE,chr3R:17694296-17694833-17695314-17695922,0.211,nan,0.20192968192968194
13,SE,chr3R:15955206-15955989-15956308-15957590,0.234,nan,nan
13,SE,chr3L:2439831-2442435-2442961-2443389,-0.116,0.192863683,-0.14842076453680703
13,SE,chr3R:25747234-25748102-25748226-25749269,-0.562,-0.637482745,-0.49124579124579126
13,SE,chr3R:8344484-8344808-8345024-8345092,-0.275,-0.2430850279,-0.26860810675621377
13,SE,chr2L:20874433-20875637-20875725-20876911,-0.049,nan,-0.04604705296873211
13,SE,chr2L:11987388-11987471-11987495-11987695,-0.278,-0.2164133892,-0.2760263074136404
13,SE,chr2R:17520929-17521831-17521907-17522852,0.427,nan,0.33015325670498086
13,SE,chr2L:4879197-4880293-4880473-4881214,0.133,nan,nan
13,SE,chr4:1038435-1040012-1040079-1045155,-0.07,nan,0.042527232651332514
13,SE,chr3R:7193689-7194197-7194459-7195615,-0.347,-0.4068150583,-0.4429882359577707
13,SE,chr3L:21508268-21510067-21510281-21511090,0.24,nan,0.28221517345941305
13,SE,chr2L:11790215-11790271-11790311-11790369,0.063,nan,0.03325901151988109
13,SE,chr2R:24997302-24997577-24997698-24998277,nan,-0.1722854845,-0.39562225334785855
13,SE,chrX:8224048-8224784-8226084-8227870,0.501,0.2154867318,0.566137566137566
13,SE,chr2R:19401356-19406019-19406089-19407840,-0.577,nan,nan
13,SE,chr3L:980192-980276-980430-980950,0.364,nan,0.19646433774798167
13,SE,chr2R:16206080-16206171-16206228-16209567,-0.333,nan,nan
13,SE,chr2R:19218195-19220743-19220783-19223239,0.259,nan,0.17120011422859993
13,SE,chr3R:5293371-5293629-5293762-5294061,-0.079,nan,-0.08927835674572708
13,SE,chr2R:21502480-21507321-21507723-21510117,-0.304,-0.1408090357,-0.12151267644420505
13,SE,chr4:1120607-1120658-1120802-1121458,0.038,nan,nan
13,SE,chr3R:16289840-16292475-16292542-16292723,-0.041,nan,-0.08972026296896636
13,SE,chr3L:7926838-7927487-7927580-7927916,0.116,nan,nan
13,SE,chr3R:4176192-4182061-4182928-4183716,0.018,nan,nan
13,SE,chr3L:16066830-16068112-16068944-16070119,0.569,0.2575661614,0.5513033973384426
13,SE,chr3R:7195896-7197569-7197660-7198327,0.07,nan,nan
13,SE,chr2L:8542213-8543212-8543419-8544543,nan,0.6118106576,nan
13,SE,chrX:17580098-17588987-17589096-17596656,nan,0.381481411,0.04642345216627364
13,SE,chr3R:25882276-25885118-25885320-25885381,-0.07,nan,-0.09742512594075736
13,SE,chr3R:23795241-23796384-23796499-23797098,nan,0.2377680848,0.2203506121549746
13,SE,chr2R:19237064-19237741-19237772-19238151,0.116,nan,0.14803002338762808
13,SE,chr2R:13867304-13868155-13868350-13869859,-0.142,nan,nan
13,SE,chr2R:10149095-10149347-10149441-10150855,0.365,nan,nan
13,SE,chr2L:5548710-5549016-5549082-5549443,-0.265,nan,-0.169658834976502
13,SE,chr3L:1499338-1501345-1501398-1501798,-0.237,nan,-0.21591322317714567
13,SE,chr2L:126228-128799-128943-130507,0.02,nan,nan
13,SE,chrX:271876-272421-272884-273182,-0.649,nan,nan
13,SE,chr2R:15936584-15938114-15938268-15938446,-0.229,-0.2500700612,-0.4389324354083134
13,SE,chr2R:12576994-12577453-12578286-12579128,0.071,nan,0.029172650911781353
13,SE,chrX:9112240-9112749-9112768-9113642,0.079,nan,0.015676057968400936
13,SE,chr3L:7737200-7756982-7757180-7757291,0.184,nan,nan
13,SE,chrX:8224048-8225078-8226084-8227870,0.414,nan,0.4306878306878307
13,SE,chr2L:19717455-19719702-19720000-19725894,0.308,nan,0.5219421101774044
13,SE,chr2R:19174366-19174576-19174784-19174881,0.213,0.3456893277,-0.01920437090117444
13,SE,chr3L:19487107-19487674-19487768-19487969,-0.071,nan,nan
13,SE,chr3R:25699608-25699847-25700027-25701308,-0.054,nan,nan
13,SE,chr3L:16959885-16961499-16961603-16962334,-0.032,nan,nan
13,SE,chrX:8875861-8876032-8876060-8876572,-0.035,nan,-0.083947253687339
13,SE,chr3L:7352099-7352234-7352734-7353342,-0.069,nan,nan
13,SE,chr2L:8036577-8036836-8036894-8037089,-0.031,nan,-0.031875494402798445
13,SE,chrX:16451560-16451701-16451792-16451918,-0.034,nan,-0.030844177678990385
13,SE,chr3L:9401368-9401656-9401719-9402279,0.03,nan,nan
13,SE,chrX:15072968-15073340-15073392-15073936,0.081,nan,0.2024995637425948
13,SE,chr3L:12852278-12852426-12852529-12852615,-0.197,nan,-0.005362626502024015
13,SE,chr2R:18437613-18437939-18437978-18438207,0.067,nan,nan
13,SE,chr2R:1591018-1594945-1595193-1595765,0.012,nan,nan
13,SE,chr3R:4795065-4795736-4795824-4799691,-0.187,nan,-0.15750481106056174
13,SE,chr3R:10003252-10003373-10003651-10004655,0.213,nan,nan
13,SE,chr2R:25037531-25037701-25037965-25039050,-0.098,nan,-0.1043030303030303
13,SE,chr3L:1499338-1499771-1499880-1501798,-0.297,nan,-0.7200015205945525
13,SE,chr3L:6562419-6587163-6587395-6590603,-0.098,nan,-0.12127208678932819
13,SE,chr3R:27641495-27641841-27642939-27643814,-0.051,nan,-0.06609197188907333
13,SE,chr3L:131914-135057-135385-135457,-0.556,nan,nan
13,SE,chrX:13801774-13801901-13802009-13802066,-0.148,nan,nan
13,SE,chr3R:31972554-31975447-31975966-31979522,-0.133,nan,nan
13,SE,chrX:10226656-10226971-10226990-10227348,-0.558,nan,nan
13,SE,chr3R:22131343-22132100-22132245-22132654,0.012,nan,0.018012267378254454
13,SE,chr2R:22930320-22930388-22931281-22931514,nan,-0.1209815713,-0.049492175995046295
13,SE,chr2L:4844773-4845086-4845159-4845253,-0.216,-0.1748713019,-0.1719604316769756
13,SE,chrX:5690158-5690317-5690989-5691891,-0.056,nan,nan
13,SE,chr2R:24672307-24672550-24673317-24675062,-0.684,-0.5864252898,-0.5934233273875849
13,SE,chr3R:26567746-26573503-26573771-26573853,-0.145,nan,-0.10185064640182721
13,SE,chr2L:7231127-7234203-7234342-7234526,-0.224,nan,nan
13,SE,chr3R:11197849-11204564-11204832-11206905,-0.696,nan,nan
13,SE,chr3R:23764960-23765100-23765179-23765511,0.026,nan,0.020119290865288936
13,SE,chrX:15483421-15484529-15484893-15485121,-0.03,nan,-0.0809508994405665
13,SE,chrX:10222587-10222897-10223456-10224313,-0.384,nan,-0.4277667548500882
13,SE,chr2R:17522961-17523823-17523899-17524083,-0.188,0.4632064189,-0.17401939499203944
13,SE,chr3R:27942134-27942434-27942484-27942587,0.049,nan,-0.016516778568060636
13,SE,chr3L:24741001-24748407-24748495-24757360,0.094,nan,0.11700130855060431
13,SE,chrX:2634026-2641124-2641362-2641589,-0.124,nan,nan
13,SE,chr2R:13187909-13197676-13198160-13198212,-0.077,0.5449602192,0.0021551883920811754
13,SE,chrX:11881903-11883100-11883622-11886955,-0.112,nan,nan
13,SE,chr2R:17362098-17373076-17373162-17373817,0.361,nan,0.25842911877394636
13,SE,chr2R:21769227-21769288-21769316-21769370,0.113,nan,nan
13,SE,chr3L:3083810-3084807-3084901-3085203,0.323,nan,0.3990450464276763
13,SE,chr3R:4444563-4445331-4445416-4446424,0.02,nan,nan
13,SE,chr2L:5075830-5077076-5077258-5077534,0.395,nan,nan
13,SE,chr2R:10110548-10111473-10111576-10112616,-0.031,nan,0.0030089483983761767
13,SE,chr2R:11268136-11268195-11268229-11268284,nan,0.5842819336,0.7333333333333334
13,SE,chr3R:20561412-20566428-20566610-20570601,-0.191,-0.1938692826,-0.10558379446667843
13,SE,chr3L:7513393-7513522-7513622-7513817,-0.213,nan,-0.21063126213018052
13,SE,chr2L:19189101-19189181-19189329-19189445,0.723,0.7265213506,0.6822723177395
13,SE,chr4:872226-873213-873572-875202,-0.113,nan,nan
13,SE,chr2R:24393515-24394294-24395276-24396042,0.442,nan,0.1947064917653153
13,SE,chr3R:16599069-16599650-16599743-16604287,0.041,nan,nan
13,SE,chr2R:6935109-6935214-6935296-6935422,0.337,-0.1768421952,0.3153054990252151
13,SE,chrX:22498620-22502194-22502870-22503368,0.053,nan,0.037017171639453395
13,SE,chr4:883642-885453-885463-885759,-0.279,-0.3232861568,-0.29593375897638086
13,SE,chr2L:7033019-7034764-7034913-7035406,-0.094,nan,nan
13,SE,chrX:8224048-8224784-8225727-8227870,0.345,nan,0.36246498599439775
13,SE,chr2R:17035009-17035345-17036408-17036816,0.394,0.2156602464,0.32822017695967276
13,SE,chr3L:20453517-20453901-20453963-20454151,-0.072,nan,nan
13,SE,chr3L:25978151-26013542-26013569-26014020,-0.236,nan,nan
13,SE,chrX:11387934-11390230-11390541-11395239,0.349,nan,nan
13,SE,chr3R:11197849-11206520-11206626-11206905,-0.86,nan,nan
13,SE,chr3L:20965912-20965977-20966064-20966128,0.155,nan,nan
13,SE,chr2R:12608179-12609168-12609877-12610578,0.552,0.5023841211,0.5036275816849425
13,SE,chr3R:24818850-24819728-24820768-24821096,0.273,0.3436107789,0.26548759781289744
13,SE,chr3L:5932318-5932405-5932465-5932524,-0.065,-0.1724032707,-0.033935358331160126
13,SE,chr3R:29870055-29871059-29871150-29871238,0.311,nan,0.3387269404628743
13,SE,chr2L:17401291-17401515-17401582-17404060,0.039,nan,-0.01968224187837908
13,SE,chr2L:110878-111004-111118-111906,-0.121,nan,-0.12585297023109826
13,SE,chr3R:18174191-18174539-18175045-18175332,0.25,nan,nan
13,SE,chr2R:1072046-1072250-1072440-1076634,0.036,nan,nan
13,SE,chr3R:19593124-19594368-19594399-19594499,-0.112,nan,nan
13,SE,chrX:6577113-6577288-6577389-6585692,-0.071,nan,nan
13,SE,chr2R:24883735-24884525-24887145-24887222,-0.096,-0.509169761,-0.14407822806079307
13,SE,chr2R:21609067-21609778-21609959-21612782,-0.027,nan,nan
13,SE,chr2L:9447048-9460046-9460369-9460504,-0.194,nan,nan
13,SE,chr2R:7468538-7469109-7469226-7469359,0.284,nan,nan
13,SE,chr3L:20965756-20965809-20966064-20966128,0.109,nan,0.04466230936819182
13,SE,chrX:12589168-12589255-12589322-12589840,-0.4,nan,-0.16606052288478693
13,SE,chr2R:15947607-15948163-15948711-15948807,nan,-0.4016363568,-0.16538282362158924
13,SE,chr3L:1335289-1335943-1336017-1337270,0.045,nan,nan
13,SE,chr3R:4324165-4324336-4324511-4324587,0.107,nan,nan
13,SE,chr3L:7535645-7536003-7536436-7536710,-0.24,nan,nan
13,SE,chrX:2030860-2034954-2035202-2042046,-0.03,nan,nan
13,SE,chrX:19277978-19278973-19279988-19280172,0.077,nan,nan
13,SE,chr2L:10294630-10294862-10295060-10295208,0.043,nan,nan
13,SE,chr2R:15556479-15557528-15557608-15561814,0.021,nan,nan
13,SE,chrX:14830348-14830432-14830508-14831091,0.099,nan,0.387767890338895
13,SE,chr3R:30001707-30001824-30001964-30002150,0.169,nan,-0.095075295075295
13,SE,chr3R:9789882-9789953-9790085-9790137,0.034,nan,nan
13,SE,chrX:21381064-21381733-21381770-21382179,-0.387,-0.3190254233,-0.34275033517159803
13,SE,chr3R:11821820-11821906-11822118-11822191,0.161,nan,nan
13,SE,chr2R:15221824-15221898-15221981-15222043,-0.386,-0.3084581662,-0.42038756729293814
13,SE,chrX:17720700-17720947-17720975-17721422,nan,-0.6383230788,nan
13,SE,chrX:14233264-14233420-14233560-14233771,-0.128,nan,nan
13,SE,chr3R:28525308-28525416-28525588-28525870,0.337,nan,0.19739489208333744
13,SE,chr2L:12727117-12729184-12729406-12737958,-0.276,nan,nan
13,SE,chr3R:20792556-20793715-20793852-20795138,-0.172,nan,nan
13,SE,chr2L:16691193-16696584-16696763-16697500,-0.027,nan,nan
13,SE,chr4:1050610-1050693-1050760-1051342,-0.504,-0.3185519112,0.057601118355017814
13,SE,chr4:280240-280324-280538-281723,-0.152,nan,-0.06335539709633109
13,SE,chr3R:18168207-18169483-18170099-18171528,0.066,nan,nan
13,SE,chr3R:27261944-27262115-27262161-27262226,-0.298,nan,-0.47041382093668666
13,SE,chr3R:7196394-7197569-7197660-7198327,0.174,0.1747475187,0.12778968706493
13,SE,chr2L:5548710-5549016-5549077-5549443,-0.412,-0.4047644992,-0.4245680805041321
13,SE,chrX:9040317-9049249-9050936-9051036,0.433,nan,0.27556869459043354
13,SE,chrX:16606009-16607932-16608001-16609004,0.124,nan,nan
13,SE,chrX:3773035-3775814-3777361-3781654,nan,0.5646615901,0.2979157294946768
13,SE,chr3L:1871918-1872353-1872471-1872581,-0.285,-0.3106363565,-0.2763113180888566
13,SE,chr2R:13865496-13866060-13866127-13866448,0.313,nan,0.262319331731869
13,SE,chr2R:22820479-22820668-22820817-22821148,0.068,nan,0.004708890229314644
13,SE,chrX:16288958-16289026-16289159-16289225,-0.034,nan,-0.030128955554478032
13,SE,chr3L:7930746-7931231-7931250-7931754,0.468,0.4760745698,0.12283855892689671
13,SE,chr4:736188-736338-736516-736818,nan,-0.3251015359,-0.5238095238095237
13,SE,chr4:1185835-1186472-1186635-1187521,0.079,nan,nan
13,SE,chr3L:7535645-7535883-7536436-7536975,-0.566,-0.4901059335,-0.562905574445458
13,SE,chr3R:23802242-23805759-23806121-23806625,0.216,nan,0.1699254672823376
13,SE,chr3R:26044627-26045003-26045037-26045468,-0.224,-0.187721792,-0.3644336127585648
13,SE,chr2L:11797742-11797828-11798042-11798664,-0.023,0.2139249917,-0.01328731759996904
13,SE,chr2L:8384896-8384996-8385098-8386216,0.144,nan,0.03809523809523807
13,SE,chr3L:8934141-8934230-8934309-8934404,0.075,nan,0.023949169110459412
13,SE,chr2R:15264977-15265222-15265361-15265630,0.07,nan,0.0640873470185519
13,SE,chr4:878993-881842-881950-882616,0.376,nan,nan
13,SE,chr3L:9781219-9781702-9781904-9782608,-0.71,-0.7222334835,-0.5623077479252688
13,SE,chr3R:24159327-24159390-24159405-24159475,-0.156,nan,-0.13640803640803636
13,SE,chr3L:21725951-21726162-21726728-21728286,-0.039,nan,nan
13,SE,chr2L:20021-20830-20974-21065,-0.451,nan,nan
13,SE,chr2L:6726719-6727193-6727335-6727862,nan,0.2629143748,0.3195808023394231
13,SE,chr3L:4127163-4130388-4130644-4131120,-0.573,-0.4002593749,-0.6382436549915339
13,SE,chr2L:67112-67388-67508-67568,-0.074,nan,nan
13,SE,chr3R:5707942-5708020-5708183-5708498,-0.44,-0.2272909881,-0.43708629345457983
13,SE,chr2L:21615677-21616181-21616574-21617279,-0.033,nan,nan
13,SE,chr3R:30386597-30386717-30386829-30387463,-0.067,-0.0399884507,-0.07297396020342185
13,SE,chr4:234346-234863-234945-237268,0.159,nan,nan
13,SE,chrX:1892120-1893402-1893500-1894507,0.252,0.1931607711,0.28590324778531395
13,SE,chrX:8064762-8065447-8065533-8066097,0.311,nan,nan
13,SE,chr2R:17035009-17035654-17036408-17036816,0.442,nan,0.23671449907424666
13,SE,chrX:8586246-8586551-8586609-8587257,0.078,nan,0.11248366630862328
13,SE,chr3R:19180877-19189350-19190577-19200021,0.057,nan,nan
13,SE,chrX:13752028-13754829-13755062-13755252,nan,0.2101571256,0.0629657326519899
13,SE,chr3R:9432840-9444010-9444077-9445043,-0.256,nan,-0.09271817954212436
13,SE,chr2R:25037531-25037701-25037971-25039050,-0.084,nan,-0.09769462018593722
13,SE,chr2R:13866976-13867124-13867304-13868155,0.095,nan,nan
13,SE,chr3R:23895498-23896208-23896609-23896849,-0.284,nan,nan
13,SE,chr2L:10989875-10990095-10990784-10991058,-0.643,-0.5846719692,-0.7385997956351325
13,SE,chr2R:15936581-15937678-15937880-15938446,nan,-0.0951582755,-0.03639193856630263
13,SE,chr3R:15955206-15955989-15956308-15959319,0.09,nan,nan
13,SE,chr2R:24008146-24008700-24008799-24010922,0.164,nan,nan
13,SE,chr3L:8588819-8588929-8589261-8593466,0.347,0.2410437375,0.2411977441428625
13,SE,chrX:13833032-13834170-13834207-13834814,-0.575,-0.6138438223,-0.4506494187403259
13,SE,chr2R:24978819-24979532-24979662-24984649,nan,-0.1931525966,0.09111400651584001
13,SE,chrX:13804422-13805451-13805644-13806531,0.683,0.7934634889,0.7347800862012397
13,SE,chr3R:7192971-7193592-7193689-7198327,0.672,nan,nan
13,SE,chr3L:18881252-18882318-18882531-18887060,-0.099,nan,nan
13,SE,chr3R:13021643-13024823-13025045-13025388,0.145,0.1425712473,0.15932807873045018
13,SE,chr3R:6001737-6002062-6003099-6003672,-0.049,nan,-0.008888015566443534
13,SE,chr4:926662-927392-928152-929821,-0.064,nan,-0.1357835977533261
13,SE,chr3R:22605571-22606827-22607041-22607196,-0.105,nan,nan
13,SE,chrX:8065533-8066097-8066183-8067061,-0.099,nan,nan
13,SE,chr2R:23714900-23722209-23722876-23729048,nan,0.1240435369,-0.0019831612620981875
13,SE,chr3L:9972398-9972921-9973002-9973093,-0.204,nan,-0.12303448346644702
13,SE,chrX:19561796-19562410-19562510-19562691,-0.027,nan,-0.05309016774607869
13,SE,chr3R:16437339-16437792-16438000-16438064,0.123,nan,0.1351619993193186
13,SE,chrX:15103145-15106440-15106450-15109696,0.139,nan,0.07825061756119478
13,SE,chr2L:8225416-8225485-8225513-8225671,-0.173,nan,-0.15483029451985086
13,SE,chrX:16288958-16289026-16289114-16289225,-0.076,nan,-0.08465934494332061
13,SE,chr3R:6653291-6654022-6654122-6654469,-0.286,-0.3667413068,-0.34946874980884923
13,SE,chrX:21298935-21299543-21299610-21300150,-0.142,nan,-0.09161176987263941
13,SE,chr2R:8666312-8666767-8666795-8676471,0.14,nan,nan
13,SE,chr2R:10105826-10106633-10106798-10107466,-0.044,nan,nan
13,SE,chr4:1037591-1038358-1038435-1045155,0.027,nan,nan
13,SE,chr3L:18460070-18460223-18460347-18460868,-0.134,nan,-0.11873131385326507
13,SE,chr3L:1945382-1945436-1945529-1945647,-0.041,nan,nan
13,SE,chr2L:5275781-5276287-5276369-5276511,-0.194,nan,-0.25935315171832113
13,SE,chr3L:8307381-8307592-8307733-8307793,-0.164,-0.1455426724,-0.14513468307145277
13,SE,chr2L:6920862-6922730-6922827-6923783,0.093,nan,0.050765698755491195
13,SE,chr3R:21788103-21788873-21788928-21789448,-0.183,-0.7164133106,-0.21015547973286122
13,SE,chr3R:30593850-30594112-30594170-30594817,-0.076,nan,-0.260902049237893
