k,EventType,EventID,rMATS,SUPPA2,ESGq
13,RI,chrX:15988617-15989110-15989391-15989476,-0.143,-0.2137361099,-0.17426281949463396
13,RI,chr3L:8189842-8189970-8190071-8190714,0.159,0.1871211521,0.1833476518502351
13,RI,chrX:656356-656400-657098-657899,-0.068,nan,0.11777982894149268
13,RI,chr2R:3942934-3943139-3943195-3943335,-0.18,nan,-0.2088691727471687
13,RI,chr3L:4097206-4097335-4097506-4097804,-0.176,nan,-0.22521235402107342
13,RI,chr2L:6098556-6098838-6098932-6098966,0.066,nan,0.06838151927437641
13,RI,chrX:625542-625603-625661-626362,-0.072,nan,-0.0979311486262826
13,RI,chr2L:22924982-22925108-22925159-22925330,-0.126,nan,-0.11050517239935603
13,RI,chrX:10070142-10070301-10070496-10070868,-0.318,-0.6043136591,-0.33215824520172355
13,RI,chr2R:20620914-20621318-20621459-20623174,0.181,nan,0.14939022837449856
13,RI,chr2R:16574579-16575300-16576272-16576586,0.071,nan,0.0740641195482695
13,RI,chr3L:19255340-19255384-19255441-19257111,nan,0.3405819234,-0.004188057234096321
13,RI,chr3L:21920903-21920988-21921056-21921327,0.24,0.2829392615,0.27132364638695605
13,RI,chr3L:184626-184682-184777-185074,0.113,0.1401341911,0.05206284451567478
13,RI,chr2L:7032721-7032836-7032903-7033018,nan,0.2153942852,0.10085470085470083
13,RI,chr2R:14808419-14808479-14808565-14808643,0.064,nan,0.050198985568274734
13,RI,chrX:13808370-13808495-13808793-13811493,0.308,nan,0.5293965293965293
13,RI,chr2R:11588698-11589669-11589842-11589940,nan,0.4956947062,-0.05602240896358546
13,RI,chr3L:21511309-21511614-21511669-21512749,0.04,nan,0.028850900883355256
13,RI,chr2R:17420407-17420574-17421447-17421946,-0.324,-0.6420874425,-0.4211287168521666
13,RI,chr3R:5568921-5569040-5569205-5569271,0.05,0.1134050638,0.050456268196361176
13,RI,chr3R:10121773-10121806-10121871-10121946,0.137,nan,0.09732642436627259
13,RI,chr3L:21985210-21985249-21985324-21986275,0.283,0.3001020535,0.32416446809913335
13,RI,chr2R:14603348-14603502-14603733-14603866,-0.513,nan,-0.4322282828421784
13,RI,chr2L:119288-119376-119430-119554,-0.182,nan,-0.45388728918140675
13,RI,chr2L:18532025-18534146-18534219-18534459,nan,-0.4900970758,0.021113351305089845
13,RI,chr2L:19045355-19045437-19045521-19047047,-0.085,0.1504158301,-0.0725876059803221
13,RI,chrX:13744940-13744970-13745023-13745476,-0.039,nan,-0.0221435041657001
13,RI,chrX:13385914-13386432-13386588-13386748,-0.046,nan,-0.04266119999227831
13,RI,chr2R:7489333-7489571-7489645-7489823,nan,-0.7026802221,-0.007363272567845559
13,RI,chr2L:8200102-8200281-8200350-8200652,0.109,nan,0.08026155535589496
13,RI,chr3R:4197206-4197302-4197414-4197562,-0.16,nan,-0.14185284436222523
13,RI,chr3R:19880116-19880311-19880882-19881061,-0.074,nan,-0.05979169426623013
13,RI,chr3L:1499043-1499338-1499771-1499879,0.088,nan,0.33333333333333337
13,RI,chr3R:11242208-11242564-11242823-11243013,-0.336,-0.3593513896,-0.2170558698489793
13,RI,chr3L:11789541-11789621-11789921-11790013,-0.224,-0.4902705353,-0.6123223225184662
13,RI,chr2R:16955458-16955562-16955632-16957308,-0.032,nan,-0.1323224602362525
13,RI,chr2L:11100294-11100575-11100657-11100888,nan,-0.4773899722,0.0023875348359124002
13,RI,chr4:958006-958124-958288-958392,-0.139,nan,0.019052706552706522
13,RI,chr4:157575-158443-158499-158577,0.228,nan,0.26353276353276345
13,RI,chr2R:22425733-22426255-22426312-22426626,-0.074,nan,-0.06466810652782673
13,RI,chr2R:23878507-23878959-23879623-23879812,nan,0.1590300411,0.25976301930781903
13,RI,chr3L:3688786-3688902-3689046-3689409,0.434,nan,0.2886781257839086
13,RI,chrX:7969703-7969762-7970018-7970371,nan,0.5326145782,-0.01329133858267717
13,RI,chr3R:25071126-25071190-25071470-25071676,-0.299,-0.6311372003,0.2095238095238095
13,RI,chr3R:21358005-21359070-21359584-21359768,-0.477,nan,-0.09303766114040217
13,RI,chr2R:24581245-24581369-24581840-24582078,-0.154,nan,-0.20042586382798772
13,RI,chr3L:1802008-1802754-1802803-1802856,-0.314,-0.279012077,-0.21687161639760089
13,RI,chr2R:19395687-19395778-19395864-19395971,-0.258,-0.2163506062,-0.2060636470573638
13,RI,chrX:19511113-19511346-19511399-19515644,nan,0.3009629463,-0.02050016223983686
13,RI,chr3R:4297488-4298586-4302525-4304604,0.152,nan,-0.5555555555555556
13,RI,chr3L:13513364-13513418-13513481-13513792,nan,0.1746627856,-0.008153129212721155
13,RI,chr2L:122624-122995-123080-123629,0.098,0.0793186768,0.10108492646671952
13,RI,chr3L:14629741-14630193-14630519-14631818,-0.318,nan,-0.007703165960879202
13,RI,chr2R:14363094-14363122-14363244-14363513,nan,-0.2192929243,-0.3453844630315218
13,RI,chr2L:22848970-22849093-22849213-22849255,nan,0.1316675193,0.12138518802809609
13,RI,chr2R:6632027-6632141-6632323-6632384,-0.204,0.0776204039,-0.030934381062025583
13,RI,chr2L:9960450-9961615-9961728-9962059,-0.28,-0.1915144922,-0.2914598163523853
13,RI,chr3L:1254076-1254325-1254397-1255044,-0.016,nan,-0.020189961596787764
13,RI,chrX:22482395-22482541-22482664-22482750,-0.056,-0.5366788473,-0.39834881320949433
13,RI,chrX:1042260-1042433-1043212-1043421,nan,-0.1353504882,-0.12938611536802752
13,RI,chr3R:20621938-20622499-20622583-20623298,0.18,0.2859088964,-0.09140150344969628
13,RI,chrX:15982364-15982690-15982761-15982944,-0.242,-0.3428277338,-0.1871345029239766
13,RI,chrX:1040987-1042433-1043212-1043421,nan,0.3439943945,-0.1091409368720293
13,RI,chr2R:21669537-21669694-21669754-21669916,0.03,nan,0.05198055268926442
13,RI,chr2L:2648360-2649968-2650032-2652062,0.153,nan,0.04165891446713066
13,RI,chr3R:15798087-15798411-15798720-15799036,-0.522,-0.5015181465,-0.8333333333333335
13,RI,chr2L:20060412-20060725-20060828-20060977,-0.389,-0.2162337443,-0.36315601555495414
13,RI,chr2R:24264160-24264346-24264781-24265213,-0.18,-0.207431439,-0.3305921713338082
13,RI,chr2L:19507490-19508266-19508325-19508764,nan,-0.2863724413,-0.14901771336553948
13,RI,chr3L:21523186-21523230-21524721-21525716,-0.362,nan,-0.333089133089133
13,RI,chrX:11092492-11092624-11092780-11092841,0.162,nan,0.06636500754147823
13,RI,chr3R:4295568-4295701-4302525-4304604,-0.629,-0.5046833072,0.32478632478632474
13,RI,chr3R:25097672-25097719-25097834-25098469,-0.248,nan,-0.19925898741498171
13,RI,chr3L:11205734-11205870-11205955-11206016,nan,0.1633040352,-0.028814683094820603
13,RI,chr3R:29877059-29877116-29877926-29879810,nan,0.3435033463,-0.2332685741552737
13,RI,chr2L:14029262-14029457-14029654-14029852,-0.197,nan,-0.15938510310400844
13,RI,chr3R:9341867-9341926-9342219-9342491,nan,0.3465773954,-0.004795835998304243
13,RI,chr2R:5507684-5507742-5507844-5507866,-0.195,nan,-0.18980155316572395
13,RI,chr2L:13774340-13775048-13775254-13775406,-0.297,-0.2861535186,-0.29915548342498
13,RI,chr3L:837861-837946-838048-838624,-0.2,-0.0853285018,-0.1461056923849527
13,RI,chr2R:18821184-18821284-18821489-18821839,0.035,nan,0.3485470727782533
13,RI,chr3L:147453-147667-147729-147883,0.146,nan,0.005602114385446999
13,RI,chr3R:5356003-5356129-5356424-5356748,-0.026,nan,-0.028022429242268533
13,RI,chrX:10070142-10070724-10070838-10070868,-0.078,-0.7312290019,0.32337858220211163
13,RI,chrX:22853807-22854333-22855042-22855194,-0.17,nan,-0.09783549783549783
13,RI,chr3R:21366450-21366762-21366973-21367209,-0.186,nan,-0.15138980588537357
13,RI,chr3L:27267256-27267284-27267591-27267918,-0.051,nan,-0.0841418705393101
13,RI,chr3R:27058713-27059016-27059070-27059119,0.16,nan,0.22021333786039665
13,RI,chr3R:31572143-31572279-31572497-31573156,-0.177,nan,-0.6567106573886236
13,RI,chr4:365674-365806-365859-366762,0.059,nan,0.06490943767036572
13,RI,chr2L:1368089-1368110-1368214-1368313,nan,0.2368532005,0.13204899114099589
13,RI,chr2R:23861206-23861461-23862489-23862593,0.194,0.4041871981,0.1333333333333333
13,RI,chr2R:22925107-22925485-22925548-22925612,0.087,-0.1664674416,0.03332975636113433
13,RI,chr3R:26872583-26873679-26873859-26873998,nan,-0.3360709078,0.01912233002189824
13,RI,chr3R:24649644-24649921-24649993-24650043,-0.145,nan,-0.17047619047619056
13,RI,chrX:6692403-6692865-6693092-6695007,-0.176,nan,-0.19881094612277417
13,RI,chr2R:14605652-14606193-14606243-14606302,-0.539,-0.6018068229,-0.5396825396825397
13,RI,chr2R:23903750-23903971-23904034-23904241,0.034,nan,0.11111111111111105
13,RI,chr2R:14219898-14220043-14220607-14220765,-0.159,nan,-0.2765567765567766
13,RI,chr3R:30133510-30134095-30134250-30134309,-0.056,nan,-0.103500746031261
13,RI,chrX:15855790-15857546-15857676-15857823,-0.075,nan,nan
13,RI,chr2L:12431075-12431683-12432121-12432204,0.254,nan,0.25356177888301834
13,RI,chr2R:15221899-15221981-15222043-15222425,0.232,0.2633808519,0.09506172839506177
13,RI,chr3R:21889539-21889616-21889670-21890171,0.087,nan,0.17836812144212522
13,RI,chr2L:23162212-23162873-23162924-23163058,-0.139,nan,-0.117343019742538
13,RI,chr3L:9143527-9143867-9143929-9144294,-0.193,nan,-0.10330636947887144
13,RI,chr3R:30601201-30601309-30601416-30601489,nan,0.1879261465,-0.12716804735863707
13,RI,chrX:21628361-21628710-21629973-21630148,-0.403,-0.665817292,-0.2955112183149456
13,RI,chr3R:15288012-15288103-15288252-15289439,-0.238,nan,-0.13459616842879152
13,RI,chr3R:11678944-11679185-11679353-11679398,-0.209,-0.2079188531,-0.24265540754686787
13,RI,chr2L:6708287-6708579-6709039-6709086,0.127,nan,0.15000000000000002
13,RI,chr3L:5811386-5811980-5812064-5812228,0.182,0.1713877408,0.15817139864051444
13,RI,chrX:15988617-15989110-15989437-15989476,nan,-0.289656715,-0.05781809672782834
13,RI,chr3L:7066314-7066727-7066860-7066967,-0.105,nan,0.054727478716570244
13,RI,chr2L:10477073-10477184-10477316-10477592,-0.509,nan,-0.4134156059529194
13,RI,chr3R:11637070-11637615-11637840-11637884,0.343,nan,-0.30155431684545697
13,RI,chr3L:21031825-21031922-21031980-21033051,-0.236,nan,-0.1838936895116181
13,RI,chr3L:11816983-11817317-11818087-11818187,-0.02,nan,-0.030152903101399654
13,RI,chr2R:14945114-14946091-14946149-14946417,-0.14,nan,-0.316272839289213
13,RI,chr3R:25071126-25071190-25071496-25071676,-0.148,nan,0.5407407407407407
13,RI,chr3R:31572143-31572279-31572500-31573156,-0.095,nan,-0.12251940015097909
13,RI,chrX:5666052-5666314-5666376-5666468,nan,-0.2315909526,-0.1683448995213701
13,RI,chr2R:16204825-16205032-16205319-16205580,0.241,nan,0.10031773781773778
13,RI,chr3R:24109336-24109589-24109655-24110010,-0.198,-0.182164945,-0.19840744532184423
13,RI,chr2L:22043537-22043701-22043755-22043877,-0.186,nan,-0.1844553913519431
13,RI,chrX:7867199-7867904-7869862-7869987,-0.271,nan,-0.18739778739778737
13,RI,chr3R:10881563-10881804-10881902-10882188,-0.251,-0.2390918148,-0.2541409296784532
13,RI,chr3R:24939003-24939805-24939872-24941781,0.108,-0.2485665639,0.13788995292411055
13,RI,chrX:16080804-16080958-16081041-16081282,nan,0.2762214136,-0.1824356718259157
13,RI,chr3L:19845293-19845429-19845511-19845630,-0.356,nan,0.052631578947368446
13,RI,chr3R:20621938-20622128-20622583-20623298,-0.143,nan,-0.27986878843623675
13,RI,chrX:529410-529531-529643-529849,-0.12,nan,-0.13043379513967748
13,RI,chr2L:13369204-13369324-13369385-13370329,-0.074,nan,-0.019192614253683307
13,RI,chr3R:5219657-5219856-5219918-5220133,-0.171,-0.1977842182,-0.10348606538878971
13,RI,chr2R:12510325-12510457-12510539-12510615,nan,-0.3686078224,0.13863407984058718
13,RI,chr3L:13006817-13006853-13006900-13007881,nan,0.8691825441,0.19680670855508964
13,RI,chrX:15855790-15857546-15857716-15857823,-0.04,nan,0.12153792041900857
13,RI,chrX:10584910-10585074-10585247-10585422,-0.209,nan,-0.22698412698412707
13,RI,chr2R:19436548-19436644-19437214-19437259,-0.236,nan,-0.2700501253132832
13,RI,chr3L:22271558-22271763-22272368-22273745,-0.301,-0.1669684336,-0.1595391596380787
13,RI,chr3L:19845293-19845429-19845534-19845630,-0.071,nan,0.6666666666666667
13,RI,chr3R:6002063-6003099-6003672-6003911,-0.399,-0.2825260237,-0.3023565205379796
13,RI,chr3L:19686995-19687086-19687147-19687353,-0.043,nan,-0.040086066159871425
13,RI,chr3R:22602845-22603062-22603463-22603923,-0.209,nan,-0.4136624958129864
13,RI,chr2R:23861206-23861461-23862260-23862593,-0.67,-0.6836342441,-0.4549549549549549
13,RI,chrX:10821319-10821489-10821596-10821817,nan,-0.6108471512,-0.3029131652661065
13,RI,chr2R:5307288-5307353-5307472-5307652,-0.102,-0.2002784594,-0.07903049650886607
13,RI,chrX:8115417-8115581-8115991-8116147,-0.297,-0.3812563338,-0.31607893592193054
13,RI,chr2R:22092142-22092274-22094523-22094787,-0.056,nan,-0.11663216011042099
13,RI,chr2L:823637-824138-824218-824337,-0.037,nan,-0.044689845960904084
13,RI,chr3L:5780588-5780750-5780818-5780863,0.218,nan,0.19192882841446235
13,RI,chr3L:10641889-10641982-10642048-10642601,-0.143,nan,-0.12535251134106196
13,RI,chrX:21628361-21628710-21630066-21630148,nan,0.2795862855,0.0
13,RI,chr3R:31793578-31793608-31793876-31793907,-0.041,-0.3525024504,-0.013552375422657748
13,RI,chr2L:6046651-6047781-6048133-6048706,-0.025,nan,-0.008859545847976769
13,RI,chr2L:19958832-19958910-19959266-19959691,0.255,0.2419392953,0.12222229121935346
13,RI,chr3R:6406857-6407092-6407477-6407774,-0.722,nan,-0.21510933703785534
13,RI,chr3R:6405378-6405484-6405548-6405895,-0.041,nan,-0.05246008574660044
13,RI,chrX:2080610-2080635-2080744-2081659,0.218,-0.2363815939,0.09910828149821871
13,RI,chr3R:5649065-5649238-5649358-5649660,-0.166,-0.1304481203,-0.1354131632022098
13,RI,chr2L:7472513-7473200-7473297-7473889,0.066,nan,0.03302373581011364
13,RI,chr3R:14625788-14625918-14626025-14626229,-0.055,nan,-0.10202182487773274
13,RI,chr2R:18131282-18131388-18131459-18131734,-0.14,-0.1427802431,-0.08538360469961942
13,RI,chr4:107403-108373-108426-108694,0.095,nan,0.14745196324143683
13,RI,chr2L:3625997-3626217-3626336-3627635,-0.055,nan,-0.2108339338262583
13,RI,chr2R:13854102-13854225-13854297-13854331,-0.046,nan,-0.03668480719350098
13,RI,chrX:15933143-15933539-15933600-15933675,-0.236,nan,-0.1762942213922606
13,RI,chr3R:15176364-15176434-15176538-15178489,0.493,nan,-0.006100217864923693
13,RI,chrX:11153617-11153706-11153787-11153827,-0.44,nan,-0.36048152760481533
13,RI,chr3R:15362796-15363098-15363151-15363315,-0.166,-0.1521889216,-0.13659482014356072
13,RI,chr3R:23896209-23896609-23897062-23897191,0.248,nan,0.07178699436763954
13,RI,chr2R:18775669-18776839-18776893-18776978,-0.247,-0.2100738193,-0.20138038189637578
13,RI,chr2L:357423-357749-357815-357874,-0.081,nan,-0.03474761089780454
13,RI,chrX:1693615-1693959-1694121-1695474,-0.044,nan,-0.07231790245101921
13,RI,chr2R:17019207-17019322-17019432-17019522,nan,-0.1664584561,-0.20186165647595922
13,RI,chr3R:13662970-13663052-13663454-13665526,-0.257,nan,-0.2254175744371823
13,RI,chrX:10070142-10070301-10070560-10070868,-0.101,nan,-0.14593301435406703
13,RI,chrX:13832904-13833032-13834814-13835149,-0.153,-0.2729073151,-0.3399379149886249
13,RI,chrX:9884442-9884869-9884937-9885044,-0.045,nan,-0.043567343333936526
13,RI,chrX:19511113-19511346-19511396-19515644,0.228,0.3758748529,0.23683951078524468
13,RI,chr2L:5985026-5985221-5985338-5985579,-0.08,nan,-0.0803006011292513
13,RI,chrX:14580600-14580678-14580739-14580846,-0.206,nan,-0.22261877442114894
13,RI,chr3L:23328714-23329399-23329885-23330089,-0.073,nan,-0.07613184759341622
13,RI,chr3R:11637070-11637615-11637834-11637884,0.356,0.5879592691,0.22332099731480543
13,RI,chr3R:21525829-21526903-21527155-21527401,-0.113,nan,-0.10266089081464136
13,RI,chr3L:6550739-6550870-6551681-6551949,-0.417,-0.2316123763,-0.40917695473251026
13,RI,chr3L:13388299-13388579-13388722-13388926,0.03,nan,0.03626398097401062
13,RI,chr4:446631-446752-446820-447035,-0.32,-0.3161993121,-0.20642283615637408
13,RI,chrX:1779090-1779259-1780061-1780244,0.47,nan,0.5242971722646519
13,RI,chr2R:21340684-21341077-21341419-21341847,0.287,0.2242765251,0.29726929731429
13,RI,chr3R:21362968-21364376-21364450-21364645,0.148,nan,0.37445156867316476
13,RI,chr2R:7790557-7790637-7790692-7790825,-0.106,nan,-0.1309888711742909
13,RI,chr2R:5702675-5702813-5702866-5702947,0.395,0.3653349836,0.32110305333091327
13,RI,chr2R:8913433-8913571-8913709-8914069,0.039,0.5351126983,0.03827141795160438
13,RI,chr3R:7069006-7069189-7069284-7069938,-0.37,-0.3902066321,-0.4120035093124571
13,RI,chr2R:10031284-10031420-10031588-10031826,-0.121,nan,-0.08265431525028143
13,RI,chrX:15929173-15929259-15929340-15929402,0.17,nan,0.0673293033558808
13,RI,chrX:6683841-6684071-6684127-6684461,-0.332,nan,-0.5003428796267672
13,RI,chr2L:21130005-21130287-21131230-21131984,0.039,nan,0.04864700516874432
13,RI,chr2L:11011312-11011419-11011471-11012135,-0.008,nan,-0.025175702108459652
13,RI,chr2R:6632027-6632141-6632305-6632384,-0.152,nan,-0.26032254265192173
13,RI,chr3R:4734412-4734854-4735164-4735346,0.109,0.1418750312,0.112813206121534
13,RI,chr2L:3030539-3030576-3030669-3030947,-0.104,-0.2315553796,-0.23001273021672863
13,RI,chrX:11493135-11493386-11493707-11493999,-0.154,nan,-0.19608610618531636
13,RI,chr2L:21629667-21629777-21629884-21629932,-0.013,nan,-0.011416198843441139
13,RI,chrX:21628361-21628755-21629973-21630148,-0.218,-0.3000108993,-0.3041353645346385
13,RI,chr3L:5811386-5811919-5812064-5812228,-0.111,-0.169516641,-0.15355765163619317
13,RI,chrX:11048479-11048602-11048941-11049135,-0.196,nan,-0.1948669415224399
13,RI,chr2R:14231492-14231965-14232724-14232903,-0.122,-0.1546145885,-0.10893211969293956
13,RI,chr2L:16307346-16307390-16307482-16308329,-0.116,nan,-0.13123980163863114
13,RI,chrX:10780197-10780527-10780595-10780661,0.038,nan,0.011191124152181486
13,RI,chr3R:24874993-24876000-24876246-24876654,nan,0.2481045902,0.064076786401979
13,RI,chr3R:13774312-13774387-13774452-13774737,0.217,0.1094263787,0.20097743636451176
13,RI,chrX:16599241-16599640-16599723-16600313,nan,0.2874317417,0.033247646224203176
13,RI,chr3L:20317190-20317417-20317478-20317788,0.184,nan,0.12849226337497288
13,RI,chr2R:21314424-21314765-21314827-21315185,0.04,nan,0.0031152647975077885
13,RI,chr3L:3515751-3515935-3516528-3516828,0.28,nan,0.3013711520022747
13,RI,chr3R:21525829-21526903-21527262-21527401,-0.423,nan,-0.38031778044965026
13,RI,chrX:3964701-3964952-3965271-3965327,-0.088,0.3963346169,-0.1907732972031453
13,RI,chr2L:870465-870553-871340-871576,-0.045,nan,-0.04481109851450937
13,RI,chrX:19750770-19750891-19751347-19751546,0.056,nan,0.009514379026574038
13,RI,chr3R:25071126-25071165-25071496-25071676,-0.17,nan,-0.3154061624649861
13,RI,chrX:2111205-2111624-2111703-2115701,-0.361,nan,-0.2510301767296246
13,RI,chrX:2703288-2703408-2703504-2703745,-0.519,-0.2438362195,-0.2885989184478142
13,RI,chr3R:14879457-14879761-14879831-14880043,-0.555,nan,-0.5478298922808784
13,RI,chr3R:10241797-10248275-10248346-10248430,-0.431,nan,-0.04285714285714287
13,RI,chr3L:4024945-4025170-4025667-4026011,0.105,nan,0.06209755157123564
13,RI,chr2L:16908229-16910185-16910308-16910418,-0.388,nan,-0.29853999152244765
13,RI,chr3L:15563427-15563520-15563607-15563729,-0.021,nan,-0.05370415825742292
13,RI,chr2R:9207561-9207660-9207747-9207850,-0.083,nan,-0.07411644866640517
13,RI,chr3R:5591763-5591831-5591928-5592038,-0.032,nan,-0.03179395902283743
13,RI,chr2L:8134247-8134513-8134577-8134773,0.109,nan,0.1309090539297436
13,RI,chr3L:16132028-16132290-16132539-16133238,0.364,0.6154504241,0.3487848195273149
13,RI,chr2R:19141632-19141771-19142206-19142354,-0.385,nan,-0.1671539961013645
13,RI,chr3R:23692071-23692361-23692417-23692812,-0.153,-0.1278241242,-0.12045192831650642
13,RI,chr2L:119828-120081-120420-120631,-0.207,nan,-0.16454485928170143
13,RI,chr3R:22787006-22787833-22787967-22788517,-0.169,nan,-0.11272828212703412
13,RI,chrX:15382546-15382699-15384910-15385441,-0.168,nan,-0.1616220037272669
13,RI,chr3R:4174632-4174788-4174855-4176191,0.136,nan,0.09255163481169681
13,RI,chrX:6683841-6684071-6684218-6684461,-0.051,nan,-0.3395193593055536
13,RI,chr2L:22128264-22129899-22130098-22130142,-0.01,nan,-0.015299670241043728
13,RI,chr3L:361472-361700-361752-362341,0.138,nan,0.144234421250913
13,RI,chr3R:30532837-30532983-30533118-30533507,0.149,nan,0.2996061874990338
13,RI,chr2R:19395687-19395778-19395910-19395971,-0.375,-0.1210531749,-0.37906963181078257
13,RI,chr3R:25256355-25256856-25256924-25257057,0.058,nan,0.04758350857144822
13,RI,chr2R:7494012-7494798-7494865-7495461,-0.114,-0.1170253211,-0.10480229519393211
13,RI,chr3L:16107596-16107787-16109621-16110122,-0.211,-0.2100986891,-0.34128573416240643
13,RI,chr3L:20348355-20348422-20348941-20349206,-0.408,-0.1826208158,-0.20441378722804898
13,RI,chr3L:8630243-8630377-8630516-8630635,0.035,nan,0.04386195543258138
13,RI,chr2R:12686609-12686912-12686969-12687079,-0.171,nan,-0.16666666666666663
13,RI,chr3L:19882051-19882298-19882364-19882588,-0.097,nan,-0.1042085080439461
13,RI,chr2R:23861206-23861458-23862260-23862593,-0.418,-0.3929692366,-0.015968780674662952
13,RI,chr3L:3132309-3132558-3132632-3133338,nan,-0.3762109016,-0.11438006170836726
13,RI,chr3R:8822008-8822126-8822468-8822666,-0.12,-0.0866646694,-0.09932148433744754
13,RI,chr2L:3499511-3499764-3500000-3500361,0.099,nan,0.11058121577709279
13,RI,chr3R:24874993-24875526-24875705-24875999,-0.255,-0.5276872537,-0.2008553946053946
13,RI,chrX:6849770-6851053-6851299-6851884,-0.115,nan,-0.11778632491570191
13,RI,chr3R:26601247-26602940-26603559-26604051,-0.145,nan,-0.058857024398235924
13,RI,chr3R:15798087-15798411-15798723-15799036,-0.185,-0.4131933542,-0.8686868686868687
13,RI,chr3R:15935119-15935585-15935976-15936340,nan,0.5326822835,0.034285714285714364
13,RI,chr3R:11965545-11966287-11966487-11966739,-0.294,-0.3750698266,-0.3498469185438474
13,RI,chr2L:10505926-10506107-10506542-10506779,-0.333,nan,-0.49903799903799906
13,RI,chr3R:29158122-29158348-29158498-29158690,-0.208,nan,-0.1756855256613755
13,RI,chr3L:7368890-7369131-7369226-7369260,nan,0.1679653195,-0.008565823461389344
13,RI,chrX:6266407-6266718-6267003-6267228,nan,0.2461547948,0.015807371372313805
13,RI,chr3L:5756497-5757122-5757175-5758148,-0.107,nan,-0.09713499490621669
13,RI,chrX:10836693-10837215-10837451-10837479,0.484,nan,0.11007092198581558
13,RI,chr3R:11788022-11788332-11788445-11788580,0.25,nan,0.33333333333333337
13,RI,chr2L:4840884-4840984-4841135-4841465,0.147,nan,0.15849040594605646
13,RI,chr2R:7443824-7444286-7444348-7445517,-0.18,nan,-0.1699752563206507
13,RI,chrX:22961169-22961461-22961763-22962360,nan,0.3202763953,0.030895881827419428
13,RI,chrX:16285953-16286135-16287157-16287239,-0.104,-0.16478775,-0.10438613142912338
13,RI,chrX:17302470-17302584-17302838-17303390,-0.119,-0.3437924588,-0.25303631553631556
13,RI,chr3L:6550739-6550837-6551763-6551949,-0.127,nan,0.08333333333333326
13,RI,chr2L:20072354-20072647-20073377-20073719,-0.093,-0.1489466613,-0.09879213475357496
13,RI,chr3L:9972756-9973002-9973093-9974023,-0.09,nan,-0.11646382493122867
13,RI,chr2L:8210730-8210862-8210978-8211122,-0.122,-0.1292826927,-0.18255676405085142
13,RI,chr2R:4726848-4727086-4727157-4727734,-0.383,nan,-0.330663534553592
13,RI,chr2R:7406206-7407061-7407739-7407819,nan,0.2187021579,-0.02916035241143039
13,RI,chrX:5322390-5322454-5322630-5322696,-0.227,nan,0.40277777777777773
13,RI,chr3R:22027709-22027781-22028019-22029148,-0.023,nan,-0.015538008284897303
13,RI,chr3L:9087849-9088116-9089354-9089948,0.054,nan,0.058070267339380366
13,RI,chr2R:17853295-17853833-17853907-17854296,-0.001,nan,0.0152998776009792
13,RI,chrX:19164151-19164701-19165219-19165347,nan,-0.324919081,-0.05019303672998843
13,RI,chr3R:5600038-5600309-5600487-5600571,-0.036,0.2726027357,-0.0603667330283042
13,RI,chr3R:30509423-30509574-30509630-30509815,0.164,nan,0.004960317460317443
13,RI,chr2L:8107748-8107881-8110480-8116531,0.055,nan,0.04699047722688965
13,RI,chr2R:9186670-9187135-9188119-9188265,-0.185,-0.1540628787,-0.16906184179897488
13,RI,chr3L:184626-184682-184774-185074,0.16,0.1851585918,0.2367556626347062
13,RI,chr3L:8096522-8096873-8096970-8097172,-0.042,nan,nan
13,RI,chr3L:10664739-10664809-10665049-10665370,-0.062,-0.3694586374,-0.05028673835125441
13,RI,chr3L:20197482-20197803-20197911-20198317,-0.089,nan,-0.12965944272445817
13,RI,chr2R:16866155-16867247-16867325-16867714,nan,-0.3640052944,-0.035644425124972824
13,RI,chr3R:25097672-25097719-25097864-25098469,-0.148,nan,-0.20844189890693976
13,RI,chr2R:7466879-7467051-7467220-7467316,0.079,nan,-0.031017639077340675
13,RI,chr3L:20236028-20236329-20236433-20237910,-0.065,nan,-0.22597105071331874
13,RI,chr2R:13262485-13262508-13262642-13262794,nan,0.125818894,-0.24085399103095528
13,RI,chr2R:9114274-9114393-9114450-9115183,-0.172,nan,-0.18170383205015392
13,RI,chr3L:7339464-7339618-7339867-7340770,-0.318,-0.183149875,-0.3377812567577468
13,RI,chr2L:17480296-17480920-17480968-17480999,-0.192,nan,0.49511380694176405
13,RI,chr2L:19507490-19508266-19508351-19508764,-0.134,nan,-0.18888888888888888
13,RI,chr3R:8003220-8003761-8003987-8004178,-0.445,-0.499811962,-0.3234189600371011
13,RI,chrX:19638889-19639077-19639144-19639393,-0.056,nan,-0.1018227211814341
13,RI,chr2L:132077-132256-132475-134472,-0.038,nan,-0.03746179606262694
13,RI,chrX:3486313-3487344-3487403-3487530,nan,0.7258230327,-0.005531013459402177
13,RI,chr2R:6927390-6928263-6928508-6928836,nan,0.4244644885,0.0
13,RI,chr3R:15798087-15798405-15798720-15799036,-0.653,-0.231078177,-0.7728174603174603
13,RI,chr3R:11819599-11819645-11819706-11820299,-0.057,-0.0474319189,-0.07159146735427058
13,RI,chr2L:2224744-2225358-2225409-2225544,0.129,nan,0.11844209150585772
13,RI,chr3R:15935119-15935585-15935830-15936340,0.151,0.2379363247,0.0
13,RI,chr2R:22631514-22631562-22631630-22631828,-0.506,nan,0.13333333333333333
13,RI,chr3R:13663455-13664935-13665452-13665526,-0.109,nan,-0.04342872843156714
13,RI,chr2R:4131176-4131269-4131321-4131979,-0.269,-0.203903188,-0.29935454989183774
