k,EventType,EventID,rMATS,SUPPA2,ESGq
13,A3,chr2L:119236-119376-119430,-0.164,nan,-0.3666666666666667
13,A3,chr3L:22280318-22281231-22281678,0.405,nan,nan
13,A3,chr3R:13782452-13782694-13782707,-0.367,nan,-0.40393518518518523
13,A3,chr2R:19134432-19134727-19134882,-0.093,nan,-0.13372331372331372
13,A3,chr2R:5144859-5148174-5148200,nan,-0.3410633721,nan
13,A3,chr2R:13225752-13225808-13225811,-0.046,nan,-0.034713622356656204
13,A3,chr2R:19159353-19159782-19159794,0.655,nan,0.6998181044158057
13,A3,chrX:11795187-11795600-11795731,-0.023,-0.1750346794,-0.058487431035876725
13,A3,chr3L:11817653-11817695-11818087,0.437,nan,nan
13,A3,chr3R:4628350-4630128-4630167,0.178,nan,nan
13,A3,chrX:9097514-9097520-9097755,0.363,0.1926055057,0.3563665389527459
13,A3,chr3R:4908120-4908181-4908247,-0.161,nan,-0.029771770315505545
13,A3,chr3L:16380638-16380643-16381297,-0.1,nan,-0.031637752552295284
13,A3,chr2R:23319017-23319026-23319113,0.092,nan,nan
13,A3,chr3L:1517957-1518176-1518213,0.189,0.5146573662,0.20360750360750368
13,A3,chr3R:20539336-20539357-20539399,nan,-0.30401031,0.02784910833998322
13,A3,chr3L:10041025-10071643-10071661,nan,-0.7667695658,nan
13,A3,chrX:10324319-10324542-10325813,nan,-0.9417047327,nan
13,A3,chr2R:22417637-22417692-22417702,nan,0.4681500744,0.03930549749754708
13,A3,chrX:6773250-6773262-6773965,nan,-0.72305208,nan
13,A3,chr3L:8353413-8353427-8353478,0.21,nan,0.11815286139998793
13,A3,chrX:14760367-14760370-14765402,nan,-0.6666666667,nan
13,A3,chr3R:23767871-23768008-23768078,0.137,nan,0.07073657927590515
13,A3,chr2L:13547162-13547304-13549131,nan,-0.7586793315,nan
13,A3,chrX:6555260-6555865-6560374,nan,-0.5116536362,nan
13,A3,chr2L:13208778-13209435-13209492,0.234,0.1606006626,0.1329150177987387
13,A3,chr3L:8112715-8112781-8113011,-0.239,-0.2279601739,-0.17112596838991861
13,A3,chr3L:9107696-9107711-9107955,0.216,nan,0.1771182867115283
13,A3,chrX:14580847-14580894-14580918,-0.369,-0.2966126419,0.0
13,A3,chr2R:11303533-11303595-11303600,0.365,0.3765548863,0.3995961491755771
13,A3,chr3R:22713368-22713395-22713584,-0.069,nan,0.0326797385620915
13,A3,chr3L:2941625-2947801-2947876,0.364,nan,0.3009751773049646
13,A3,chr3R:26784084-26784107-26784159,-0.116,nan,-0.08341672331614658
13,A3,chr2R:6978598-6978601-6985411,0.067,nan,0.11111111111111112
13,A3,chr3L:14031058-14031231-14031388,-0.283,nan,nan
13,A3,chr2R:9415362-9416401-9416644,-0.31,nan,-0.10602205258693807
13,A3,chr3L:21739631-21739634-21739754,nan,-0.6710694948,nan
13,A3,chr3R:17039676-17039685-17039737,nan,0.6666666667,nan
13,A3,chr3R:28600569-28600705-28600717,nan,0.3413924437,0.061056170081149885
13,A3,chr2L:10322597-10322707-10322721,0.004,nan,0.06032972025702602
13,A3,chr3R:22383505-22383558-22383561,0.052,nan,0.19977850143754028
13,A3,chrX:5665487-5665628-5665687,-0.085,nan,-0.07049910873440285
13,A3,chr3L:1945574-1945592-1945647,-0.251,nan,nan
13,A3,chr3L:20833658-20833729-20833732,nan,-0.1840617755,0.0901159290903909
13,A3,chr3L:7364962-7364965-7366441,0.172,nan,nan
13,A3,chrX:22482397-22482449-22482475,nan,0.5923719849,nan
13,A3,chr2L:17914769-17914799-17914950,0.117,nan,nan
13,A3,chr2L:3030576-3030669-3030775,0.378,0.3302856922,0.2145215895215894
13,A3,chrX:8510705-8512352-8512430,-0.065,nan,nan
13,A3,chr2L:13384795-13384983-13384986,-0.114,nan,-0.08348512926518037
13,A3,chr2L:11925716-11925729-11928542,nan,-0.7517467272,nan
13,A3,chr2L:15262001-15262013-15262069,-0.048,nan,-0.03659828291903766
13,A3,chr3R:17474917-17475006-17475079,0.138,nan,nan
13,A3,chr2L:22538569-22538626-22539952,-0.193,nan,nan
13,A3,chr2L:4882493-4882802-4882864,-0.402,nan,nan
13,A3,chr2L:17048066-17048069-17048128,-0.093,nan,nan
13,A3,chr2R:18864095-18864142-18864165,0.56,nan,nan
13,A3,chr3R:26873556-26873679-26873859,-0.374,-0.334951529,-0.38122657070025495
13,A3,chr3L:7339618-7339961-7340051,nan,0.296844467,nan
13,A3,chr2R:11968480-11968513-11968739,-0.26,nan,-0.07944124842767929
13,A3,chr2R:13986045-13986096-13988372,0.166,nan,0.2547578124869506
13,A3,chr3L:6562419-6590603-6590606,-0.081,nan,-0.02355787843592727
13,A3,chr3R:24348561-24348564-24348661,nan,0.2718017889,nan
13,A3,chr2R:14604124-14604139-14604196,-0.255,nan,nan
13,A3,chrX:23081857-23081860-23081915,nan,0.2290165484,0.0029066745804943173
13,A3,chr3L:9831441-9831920-9832198,-0.134,nan,nan
13,A3,chr3L:17879249-17879877-17879976,0.231,nan,0.33333333333333337
13,A3,chr3R:7911614-7911617-7911693,-0.157,nan,-0.0823414746015364
13,A3,chr2R:12580613-12580631-12581201,0.372,nan,0.39721441107195055
13,A3,chr2L:7033019-7035074-7035406,-0.324,-0.2303105269,-0.18406486970365704
13,A5,chr2L:2365391-2365729-2366274,nan,0.4759545514,0.16666666666666663
13,A5,chr2R:15221818-15221824-15222043,0.207,nan,nan
13,A5,chr3R:10163857-10164574-10164718,-0.233,nan,-0.023322194374825966
13,A5,chr2R:23383123-23383319-23383364,-0.039,nan,-0.06768194310086247
13,A5,chr2R:11452881-11452886-11453392,nan,-0.6882405278,nan
13,A5,chr3L:19651232-19651413-19651470,0.224,nan,nan
13,A5,chrX:15852740-15853041-15853142,nan,0.3584976123,-0.09722222222222221
13,A5,chr2L:291032-291606-291660,0.701,nan,0.6402116402116402
13,A5,chr3L:7370069-7370185-7371731,-0.049,nan,nan
13,A5,chr2L:7821649-7822057-7822641,-0.012,nan,-0.03536036036036028
13,A5,chr4:558270-558301-560094,0.356,nan,0.27626262626262627
13,A5,chr2L:6711743-6712337-6712346,0.156,nan,0.13131751289646032
13,A5,chr2L:4190825-4193309-4193324,nan,0.2114709432,nan
13,A5,chr3L:21523230-21523299-21524721,-0.199,-0.1126005668,-0.11754519989814102
13,A5,chr3L:246324-246382-246427,nan,-0.5485436526,nan
13,A5,chrX:19621651-19621767-19622202,0.604,nan,-0.03333333333333333
13,A5,chr2L:21657742-21657777-21657832,-0.174,nan,nan
13,A5,chr2R:12586073-12592328-12592728,nan,0.2592943604,nan
13,A5,chrX:16004445-16005319-16005621,-0.528,nan,nan
13,A5,chr3R:25892035-25892068-25892448,-0.177,nan,-0.07283012997640448
13,A5,chrX:15758318-15760239-15760466,-0.056,nan,nan
13,A5,chr2R:19175087-19175309-19176247,0.234,0.4317673759,0.37140522875816995
13,A5,chr2L:8083522-8083637-8089393,0.168,nan,-0.008316080055210479
13,A5,chr3L:246324-246427-246794,-0.664,nan,nan
13,A5,chrX:11622186-11622358-11623752,-0.378,nan,nan
13,A5,chr2L:2361586-2364836-2364889,-0.043,nan,-0.11228819456001807
13,A5,chr2L:19393657-19398334-19398346,0.444,0.3945288078,0.3833333333333333
13,A5,chr2R:19175249-19175309-19176247,-0.133,nan,0.06944444444444431
13,A5,chrX:13597405-13599411-13599415,nan,-0.0628692502,nan
13,A5,chr3R:7119049-7119434-7119461,0.608,0.599614742,0.5620642515379358
13,A5,chr2R:7812692-7812733-7813280,nan,-0.3204777622,nan
13,A5,chrX:15338666-15338705-15339626,0.17,nan,nan
13,A5,chr3L:11196876-11197238-11197504,0.045,0.3253426275,nan
13,A5,chrX:15892252-15892418-15892827,nan,-0.1898025015,nan
13,A5,chr2R:17008943-17009500-17010052,-0.088,nan,-0.0723449064564594
13,A5,chr3L:11196876-11197238-11197399,0.098,nan,nan
13,A5,chrX:1482916-1483110-1483131,nan,-0.1900439702,-0.3836015026165504
13,A5,chr2L:8370642-8371248-8372457,-0.183,nan,-0.22732128982128985
13,A5,chrX:15991383-15991821-15991892,-0.088,nan,-0.211460374251072
13,A5,chr2R:2831044-2846507-2846603,-0.07,nan,-0.0526388888888889
13,A5,chr2L:2360394-2360455-2360459,nan,-0.2041511569,-0.001379055431316334
13,A5,chrX:18371183-18371607-18372030,-0.062,nan,-0.0064829307405599446
13,A5,chr2L:15271144-15271322-15271833,0.106,nan,0.07142857142857142
13,A5,chr2R:11288561-11289067-11289392,nan,-0.3752582458,nan
13,A5,chr3R:15798411-15798468-15798723,-0.149,nan,nan
13,A5,chr3R:22027781-22027825-22028019,-0.013,nan,-0.01786223820122125
13,A5,chr3L:18299766-18299822-18299831,0.187,0.2561480996,0.23770565697543378
13,A5,chr2R:11288561-11289392-11289669,0.263,nan,0.030303030303030304
13,A5,chr4:189249-193544-193672,-0.056,nan,nan
13,A5,chr2R:5702132-5702217-5702866,nan,0.2966572237,nan
13,A5,chr3R:15793954-15794054-15794828,0.127,nan,nan
13,A5,chrX:11149961-11150205-11150635,-0.091,nan,-0.12685185185185185
13,A5,chr2L:13275839-13275866-13276246,0.032,nan,0.07178392967866642
13,A5,chr3R:15798405-15798468-15798723,-0.141,nan,nan
13,A5,chr3L:11707572-11708307-11708407,0.091,nan,0.0
13,A5,chr3R:23723659-23723730-23728666,0.075,nan,0.049832854268681906
13,A5,chr3L:20516133-20516698-20517260,-0.856,-0.4670309278,nan
13,A5,chr3L:3133339-3133648-3133948,-0.276,nan,nan
13,A5,chr3R:30136420-30136485-30136491,nan,-0.6994679918,nan
13,A5,chr3R:15793954-15794050-15794828,0.165,nan,nan
13,A5,chr2L:13170785-13171312-13171381,-0.706,-0.4484276156,-0.5678272270327119
13,A5,chr2L:1163150-1163416-1163759,-0.045,nan,-0.0045662100456621
13,A5,chrX:12590485-12591930-12591967,-0.255,nan,nan
13,A5,chr3R:10133588-10134379-10134436,-0.242,nan,nan
13,A5,chr2R:8616004-8616157-8616326,0.252,nan,nan
13,A5,chr2R:22330244-22330769-22332171,-0.324,nan,-0.00159192304674044
13,A5,chr2L:3353715-3353838-3354473,0.04,nan,nan
13,A5,chr2R:6669225-6669233-6669329,nan,-0.2239406632,-0.22388601335969754
13,A5,chr3R:23059984-23060371-23060386,-0.064,nan,-0.14507161623866427
13,A5,chr3R:5564983-5565025-5566087,0.29,0.375174404,0.06695212999560829
13,A5,chr2L:6663068-6663127-6663131,-0.254,nan,-0.25925925925925924
13,A5,chr3R:8819264-8819927-8820311,nan,0.3892151766,0.06802155961034473
13,A5,chr3L:20348386-20348651-20348941,-0.025,nan,0.012820512820512822
13,A5,chr3L:9449816-9449825-9450017,0.044,nan,0.07980743222001518
13,A5,chr2L:1728233-1729274-1729549,0.171,nan,0.0780143108448628
13,A5,chr3L:21523230-21523606-21524721,0.072,nan,nan
13,A5,chrX:13752028-13754829-13755252,nan,0.2930900464,0.003740014524328261
13,A5,chrX:15885944-15887037-15887117,-0.265,nan,nan
13,A5,chrX:2634026-2634179-2641589,0.207,-0.4159435108,-0.0015740740740740056
13,A5,chr2R:10024203-10025828-10025849,0.091,-0.1698771955,nan
13,A5,chrX:1234280-1236433-1236444,nan,0.6098098954,nan
13,A5,chrX:16385339-16385692-16386970,-0.38,nan,nan
13,A5,chrX:19712268-19712386-19712961,-0.061,nan,nan
13,A5,chr2L:15067690-15067915-15067995,-0.266,nan,0.10301584284091903
13,A5,chr2L:10217181-10217340-10217352,nan,-0.2611506298,-0.307051282051282
13,A5,chr2R:5295058-5295064-5295115,-0.072,nan,0.1026394210302255
13,A5,chr2L:21263124-21263180-21263647,-0.228,nan,-0.2523809523809524
13,A5,chr3R:5609020-5609631-5609649,0.266,0.2222803304,0.23606836607674397
13,A5,chr3L:20240533-20241274-20241318,0.035,nan,-0.07971014492753623
13,A5,chr2R:19173266-19173644-19173703,nan,-0.5968928978,0.0
13,A5,chrX:1779259-1779370-1780061,0.371,0.4230316643,0.635975135975136
13,A5,chr3L:11196876-11197399-11197500,0.294,nan,0.2740740740740741
13,A5,chr2L:5979705-5979939-5979959,nan,0.136471154,-0.0327800259792167
13,A5,chr3L:3366774-3367011-3367514,0.243,nan,0.2893217893217893
13,A5,chr2L:19438134-19438293-19438886,0.116,nan,0.26947910477322246
13,A5,chr2L:6921674-6921799-6922730,nan,-0.8249888225,nan
13,A5,chr2R:11441491-11441621-11441934,0.168,0.2019770086,0.36650146614110046
13,A5,chr3L:21523401-21523606-21524721,nan,0.5417669423,nan
13,A5,chrX:10324319-10325632-10325675,-0.315,nan,nan
13,A5,chrX:9333623-9336924-9336993,0.17,nan,0.0543771043771043
13,A5,chrX:12015567-12015625-12016002,nan,0.1227159521,0.3028255490558721
13,A5,chr2L:10218890-10220692-10220868,nan,0.2972723476,nan
13,A5,chr3R:27705852-27706064-27706259,0.019,nan,0.1706349206349206
13,A5,chr3L:16625275-16626272-16626527,0.018,nan,0.0602016447604683
13,A5,chr3L:4419173-4419263-4419428,0.073,nan,0.08020183641135933
13,A5,chr4:305179-305360-305695,0.086,nan,nan
13,A5,chrX:1869228-1869243-1869297,nan,0.9708547425,nan
13,A5,chr2R:12847817-12847868-12847889,nan,-0.4121072083,nan
13,A5,chr2L:10989871-10989875-10990095,0.348,nan,0.5416666666666666
13,A5,chr2L:6050922-6051068-6051616,0.03,nan,0.04428588207657975
13,A5,chr3R:28693622-28693628-28693953,0.248,nan,0.14654287977817393
13,A5,chr2R:18156166-18157941-18157972,nan,-0.2173644144,0.10556104879980749
13,A5,chrX:2018087-2018210-2018704,-0.793,nan,-0.3501424501424501
13,A5,chr3R:30628667-30628720-30628723,0.038,nan,-0.030935465850578048
13,A5,chr2L:7440852-7440959-7443583,-0.266,nan,nan
13,A5,chr2L:16816720-16816793-16820111,0.208,nan,nan
13,A5,chr2L:10506107-10506542-10506683,-0.497,nan,-0.6666666666666666
13,A5,chr3L:14037112-14037137-14037480,0.02,nan,nan
13,A5,chr2L:7034911-7034913-7035406,-0.256,nan,0.011904761904761862
13,A5,chr3R:13696347-13696436-13696443,-0.291,nan,nan
13,A5,chrX:15860251-15860323-15861223,0.356,nan,nan
13,A5,chr3L:20434246-20434303-20434547,0.077,0.1888905508,0.16515151515151516
13,A5,chr3L:15512354-15512366-15512475,-0.09,nan,-0.04664412808134011
13,A5,chr2L:12540901-12545642-12546409,nan,-0.4100082206,nan
13,A5,chr3L:21839832-21840050-21840098,-0.157,0.3446617442,-0.1451343412294177
13,A5,chr3L:19260231-19260532-19260548,-0.036,nan,-0.31851851851851853
13,A5,chr4:1050610-1050693-1051258,-0.25,nan,nan
13,A5,chrX:8905589-8905768-8905909,nan,-0.2512987953,nan
13,A5,chrX:11695280-11695385-11695823,nan,-0.2432387389,0.019331774251682712
13,A5,chr3R:23895498-23896208-23897062,-0.373,nan,nan
13,A5,chr3R:7219476-7219530-7219534,nan,-0.405104485,-0.28965201465201473
13,A5,chr3R:15798405-15798478-15798720,-0.353,nan,nan
13,A5,chr3L:21523606-21524068-21524721,-0.408,-0.6555074064,nan
13,A5,chrX:4117282-4117396-4117963,nan,0.8064823519,0.16666666666666674
13,A5,chr3L:6550870-6551950-6562321,nan,-0.7633962481,-0.0493827160493826
13,A5,chr3R:5323126-5323691-5323738,-0.307,nan,nan
13,A5,chr2R:4673224-4673228-4673276,nan,-0.1307577997,-0.02620923331493996
13,A5,chrX:5311127-5311193-5311197,0.029,nan,0.021938573125951155
13,A5,chrX:10762435-10763150-10764084,0.068,nan,0.19090909090909092
13,A5,chrX:16450502-16450601-16451274,-0.125,0.4119007338,-0.07208528418331941
13,A5,chr2L:7440852-7440963-7443583,-0.247,nan,nan
13,A5,chrX:15991383-15991750-15991892,-0.121,nan,0.031746031746031744
13,A5,chrX:19750891-19751138-19751347,nan,0.2997172093,0.16025641025641024
13,A5,chr3R:10707787-10707846-10707857,0.045,nan,0.1594295900178253
13,A5,chr2R:19436644-19436857-19437214,-0.354,nan,nan
13,A5,chr3L:1803568-1803734-1803794,-0.082,nan,-0.13333333333333333
13,A5,chr2L:19069219-19069470-19069762,nan,0.3681638071,nan
13,A5,chr2L:4846217-4847163-4847238,nan,-0.3905410299,-0.044654418197725296
13,A5,chr2R:12936261-12936312-12936324,nan,-0.557407191,nan
13,A5,chr3R:22479721-22479766-22480795,0.119,nan,nan
13,A5,chr3R:22390074-22390203-22391193,nan,0.2051660591,0.1435540435654942
13,A5,chr3R:26536420-26536502-26537370,nan,0.4468323799,nan
13,A5,chr3L:21523606-21523628-21524721,-0.354,nan,nan
13,A5,chr3R:26718000-26718027-26718327,0.364,0.2437683494,0.6740873015873017
13,A5,chr2L:3353715-3353838-3354590,-0.123,nan,nan
13,A5,chr2R:7663935-7663964-7664032,0.209,nan,0.10238095238095238
13,A5,chr3L:10896878-10897897-10897977,nan,-0.3378362929,-0.04554573512906847
13,A5,chrX:9964295-9964351-9964365,-0.188,nan,-0.3908119658119658
13,A5,chr2L:16261506-16261590-16261616,nan,-0.2821314871,0.0
13,A5,chr3L:11215952-11215988-11216585,nan,0.3133169536,nan
13,A5,chr3R:11992875-11993131-11993248,-0.144,nan,nan
13,A5,chr3L:3366774-3366963-3367514,0.155,nan,0.16409017713365537
13,A5,chr3L:20240533-20241118-20241318,0.034,nan,nan
13,A5,chr2L:22538569-22538994-22539952,-0.319,nan,nan
13,A5,chr3R:8822126-8822174-8822468,-0.117,nan,-0.09311375670130677
13,A5,chr3R:10754148-10754205-10754209,0.129,nan,0.10096153846153844
13,A5,chr3R:15798411-15798478-15798723,-0.143,nan,nan
13,A5,chr3L:16114721-16114844-16115668,-0.458,-0.1644676969,-0.5025928515928516
13,A5,chr2R:21154167-21154543-21154714,-0.228,nan,-0.15992858922842101
13,A5,chr2L:19528370-19529991-19530089,-0.422,nan,nan
13,A5,chr3L:8912746-8912772-8912968,nan,-0.3581571549,-0.536583393968793
13,A5,chr2R:15927625-15931523-15931736,0.147,nan,0.1349206349206349
13,A5,chr2L:8984033-8984735-8984800,0.167,nan,0.08472222222222224
13,A5,chr2R:12665233-12665699-12665744,-0.238,nan,0.1111111111111111
13,A5,chrX:15795102-15795964-15796001,0.076,nan,-0.047619047619047616
13,A5,chr2R:19432393-19432595-19433501,-0.321,nan,-0.4206384777060808
13,A5,chr2L:3373692-3373780-3373810,-0.071,nan,-0.17872807017543857
13,A5,chr3L:20812465-20812468-20812523,-0.015,nan,-0.01025745354389862
13,A5,chr2L:6708579-6709039-6709052,-0.016,nan,nan
13,A5,chr3L:711688-711744-711746,nan,0.3593872613,nan
13,A5,chr2R:4673060-4673063-4673113,-0.135,nan,-0.15769830266562312
13,A5,chr3R:18657186-18658759-18659253,-0.476,nan,nan
13,A5,chr2R:19004884-19004890-19005788,-0.059,nan,0.0
13,A5,chrX:6773262-6773914-6773965,0.152,nan,nan
13,A5,chr2R:21319804-21319860-21319864,-0.054,nan,0.014002317624986188
13,A5,chrX:16296884-16296908-16297660,-0.33,-0.6151997625,nan
13,A5,chr3R:22727102-22727492-22728842,-0.556,-0.3359116138,nan
13,A5,chr2R:24034421-24034433-24034687,0.15,0.1797563716,0.14759805148236627
13,A5,chrX:15795102-15795892-15795964,0.047,nan,0.12079124579124578
13,A5,chr3R:21525301-21525419-21525526,0.164,nan,nan
13,A5,chr2R:7473844-7473915-7474004,-0.206,-0.4978982458,-0.3489010989010989
13,A5,chr3R:15798468-15798478-15798720,-0.102,nan,nan
13,A5,chr2L:8361199-8362038-8362283,-0.655,nan,nan
13,A5,chr2R:19175087-19175309-19176187,0.393,0.3489720296,0.4004574475133604
13,A5,chrX:17657534-17657538-17660988,0.105,nan,0.19768009768009753
13,A5,chr2L:7428611-7428680-7428925,0.143,nan,0.15706385118149818
13,A5,chr2R:7443376-7443383-7443442,-0.067,nan,-0.09396919569791909
13,A5,chrX:21374460-21374741-21376119,-0.238,nan,-1.0
13,A5,chr3L:11527817-11534340-11534389,nan,-0.2695313121,-0.17916666666666664
13,A5,chr3L:3183998-3184038-3184248,0.371,0.4224159883,nan
13,A5,chr2R:12341783-12344459-12344520,-0.095,-0.1137911219,-0.14033951030902247
13,A5,chr2R:12509720-12509778-12509865,nan,0.5231740944,-0.047679863771817765
13,A5,chrX:4117237-4117282-4117963,nan,-0.7915520621,nan
13,A5,chrX:656400-656785-657098,-0.133,nan,-0.030900243309002436
13,A5,chr3R:27580326-27581588-27582001,0.077,nan,nan
13,A5,chrX:10472144-10473168-10473327,nan,0.5766826502,nan
13,A5,chr3L:7370069-7370185-7371706,nan,0.1069680696,-0.00461732508547541
13,A5,chr2R:15221981-15222426-15222496,-0.15,nan,-0.10815083609201259
13,A5,chr3R:11453821-11453915-11454224,0.175,nan,0.010185185185185186
13,A5,chr3R:30134095-30134250-30134278,nan,0.0475976062,0.10963466998105509
13,A5,chrX:19522570-19522636-19523002,-0.052,nan,nan
13,A5,chr3L:11196876-11197238-11197500,0.337,0.4014557667,nan
13,A5,chr4:231601-231628-231934,0.345,0.2052412865,0.1318279569892473
13,A5,chrX:16432700-16432712-16433164,-0.358,0.3834539348,nan
13,A5,chrX:10011114-10011117-10011173,nan,1.0,nan
13,A5,chr2L:10399689-10399713-10399767,nan,-0.3249882586,-0.19275508442175115
13,A5,chr2L:8226607-8227651-8227669,-0.027,nan,-0.23888888888888893
13,A5,chr3L:16052151-16052175-16053004,-0.246,0.4050720985,0.0
13,A5,chr3L:7529187-7529199-7533354,nan,0.2795647895,-0.051515151515151514
13,A5,chr4:179212-179260-179263,nan,-0.1234568051,0.0030583332886394143
13,A5,chrX:6724383-6726599-6727099,0.185,nan,nan
13,A5,chr3R:9522715-9522892-9523535,0.541,nan,0.44971217551862713
13,A5,chr2L:21237347-21237405-21238280,nan,-0.9835454344,nan
13,A5,chr3L:16597035-16597038-16597093,nan,-0.340370937,0.02286355619688954
13,A5,chr3L:3326368-3326713-3327342,0.079,nan,nan
13,A5,chr2L:4187500-4187566-4187710,-0.207,nan,0.027777777777777776
13,A5,chr2L:5042891-5042983-5043077,-0.27,nan,nan
13,A5,chr2R:22317738-22317777-22317881,-0.052,nan,-0.0750877192982456
13,A5,chr3R:4378730-4379010-4379449,0.161,0.3075392719,0.1043790221242864
13,A5,chr2R:19395778-19395864-19395910,-0.063,nan,-0.15650893922201858
13,A5,chr2R:14961842-14962694-14962886,-0.278,nan,nan
13,A5,chrX:1221596-1222643-1222748,0.429,nan,nan
13,A5,chr2L:13025498-13026528-13027065,0.217,nan,nan
13,A5,chr3L:16604722-16604725-16604780,0.15,nan,0.04133089133089132
13,A5,chr3L:6739922-6740304-6740666,nan,0.4628449542,0.0
13,A5,chrX:15861487-15861493-15861565,nan,-0.606617398,-0.04203992747651164
13,A5,chr3R:6001737-6002062-6003672,-0.078,-0.0694685739,-0.06554764638085839
13,A5,chrX:17302584-17302787-17302838,-0.13,-0.3002089218,-0.04259259259259274
13,A5,chr2R:15947607-15948004-15948163,nan,0.2082689315,0.37329553027973583
13,A5,chr2L:13195378-13195405-13195580,-0.106,nan,-0.05190506665272843
13,A5,chr4:313643-313698-313747,-0.211,nan,-0.15400927722766816
13,A5,chr2L:13550294-13550421-13551141,nan,0.4970708398,nan
13,A5,chr4:1050610-1050693-1051342,-0.454,nan,-0.04951298701298701
13,A5,chr3R:22356799-22357048-22357530,-0.06,nan,-0.08556118803796822
13,A5,chr2L:5004775-5006383-5006427,nan,0.5918529034,nan
13,A5,chr3L:5932318-5932405-5932524,nan,-0.193496349,-0.07026956635918025
13,A5,chrX:17850069-17850212-17850288,0.165,nan,0.4053323768531803
13,A5,chr2L:21658855-21658962-21659094,-0.223,-0.2342962522,-0.08393829401088931
13,A5,chrX:15928931-15929172-15929340,-0.115,nan,0.01988911988911989
13,A5,chr2L:5979705-5980846-5980952,nan,0.3839415352,-0.2775836906097645
13,A5,chr2L:20387593-20399091-20399205,nan,-0.3673044612,0.14630681818181823
13,A5,chr2L:8298341-8300505-8300817,-0.444,nan,-0.44035196235925145
13,A5,chr2L:10399677-10399689-10399767,0.188,0.2246648446,0.06964805861224599
13,A5,chr2L:107957-108227-108587,nan,0.6072412908,0.06798068750123543
13,A5,chr2L:2370989-2371041-2371047,-0.026,nan,-0.10921399705358736
13,A5,chr2R:19175087-19175249-19176187,0.423,0.5313859043,0.3469549111892125
13,A5,chr2L:11800323-11802286-11802370,-0.471,0.3383031002,-0.5752164502164502
13,A5,chrX:11396104-11396572-11397824,0.683,nan,0.645052725052725
13,A5,chr4:930132-930281-930511,0.056,nan,0.07775119617224881
13,A5,chrX:23098918-23099014-23099217,-0.505,nan,-0.4340659340659341
13,A5,chr2L:10218890-10220692-10220796,nan,0.4070746433,nan
13,A5,chr2L:10848864-10849515-10850216,nan,0.8558051123,nan
13,A5,chr2R:16102821-16102893-16103610,nan,0.4389864701,nan
13,A5,chrX:8060159-8060876-8060902,-0.158,nan,nan
13,A5,chrX:19612876-19612886-19612964,-0.033,nan,nan
13,A5,chr2R:22137027-22137209-22137999,0.446,nan,0.3837762237762237
13,A5,chr2R:23909810-23909834-23911676,-0.267,-0.423090785,-0.15824175824175812
13,A5,chr3L:19575060-19584310-19584321,nan,0.4729178517,nan
13,A5,chr2L:19643373-19643377-19644267,nan,0.4822880317,nan
13,A5,chrX:11713809-11714474-11714557,nan,0.3233370955,0.16025838091055483
13,A5,chrX:19522390-19522636-19523002,-0.55,nan,nan
13,A5,chr3R:15793954-15794201-15794828,0.191,nan,nan
13,A5,chrX:8408779-8409402-8409662,-0.051,nan,-0.16666666666666666
13,A5,chr2L:8369400-8369561-8369715,nan,0.4651000752,nan
13,A5,chrX:7893417-7893587-7893749,0.06,0.1131842785,-0.009011226242832166
13,A5,chr3R:5323126-5323664-5323738,-0.283,nan,-0.06481481481481477
13,A5,chr3L:8797227-8797822-8798120,-0.457,nan,-0.5772979797979798
13,A5,chr2R:22186095-22186321-22186516,nan,-0.2268091316,-0.0740740740740741
13,A5,chr3R:25638073-25638530-25646681,nan,-0.2861692685,nan
13,A5,chr3L:14751776-14752698-14753210,0.329,0.2993767808,0.7000000000000001
13,A5,chr3L:6955497-6955752-6955765,0.167,nan,-0.12132034632034633
13,A5,chrX:15834372-15835324-15835443,nan,0.4076797018,0.1428571428571429
13,A5,chr2L:108102-108227-108587,-0.187,-0.1274928732,-0.22807816613235332
13,A5,chr3R:19095022-19095075-19095396,nan,-0.080990134,-0.1099575001727432
13,A5,chr3R:22622907-22626286-22626313,nan,0.3788691173,-0.10856180856180853
13,A5,chr3L:13964014-13964118-13964154,nan,0.293482608,nan
13,A5,chrX:12648784-12649183-12651109,-0.525,nan,-0.05670995670995674
13,A5,chr2L:15061737-15061783-15068381,0.246,0.1998874313,nan
13,A5,chr2L:7219131-7219859-7219943,nan,0.1994631749,nan
13,A5,chrX:11695940-11696146-11696402,0.362,0.3888178639,0.10891410891410891
13,A5,chr2R:6930371-6931062-6931842,0.167,nan,nan
13,A5,chr2R:16102821-16102950-16103610,nan,0.2330131863,0.0
13,A5,chr3L:21495869-21496420-21496426,0.125,nan,0.15741937299974218
13,A5,chr2L:8428068-8429463-8430280,-0.428,-0.1583351805,-0.4957111887920569
13,A5,chr2L:4905864-4906635-4906698,0.254,nan,nan
13,A5,chr2R:24673317-24674972-24675062,0.069,nan,nan
13,A5,chrX:4688318-4688673-4691636,-0.022,nan,-0.06037835238189194
13,A5,chr3R:17795138-17795196-17795360,0.059,nan,0.03074060280350753
13,A5,chr3R:15172831-15173980-15174136,-0.039,nan,-0.3055570253800313
13,A5,chr3R:4292073-4292270-4295119,nan,0.568409403,nan
13,A5,chr4:129443-129554-129669,nan,-0.268508986,0.01865039958386533
13,A5,chr2R:24672307-24674972-24675062,-0.199,-0.1364420461,-0.2565265434711055
